LABEL,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Xin Zhao,Yasuo,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Kassadin,0.397656742,0.550888384,0.364284493,0.45408795,0.49046442,0.729554972,0.58184145,0.442543599,0.50032438,0.668130475,0.467096511,0.482520724,0.610118069,0.660145006,0.482130333,0.445166475,0.511914267,0.849358871,0.544621625,0.613275602,0.702002664,0.514320726,0.470676291,0.562010788,0.531172258,0.538120299,0.442212214,0.569121847,0.541275674,0.747423062,0.687871565,0.570029938,0.559240668,0.499678761,0.491519002,0.513845625,0.572211541,0.5512724,0.715235626,0.472765431,0.464815897,0.478302805,0.54039065,0.504019723,0.686620776,0.518885443,0.456776065,0.434864375,0.529205509,0.518838807,0.501559126,0,0.547833377,0.511247786,0.561875881,0.586862791,0.526809317,0.495427052,0.548612548,0.527355386,0.692192046,0.570981529,0.598246206,0.689357696,0.563944241,0.642978695,0.489446521,0.560381357,0.760503582,0.642695447,0.549937141,0.550854916,0.653411712,0.481179307,0.612929542,0.598086875,0.607989078,0.543263088,0.609748012,0.644247213,0.426846662,0.566569777,0.708875841,0.697243236,0.623048532,0.702933026,0.577091906,0.817346901,0.650803954,0.566076518,0.490715043,0.587326262,0.767760727,0.602056512,0.627324693,0.657581981,0.567536612,0.576846734,0.641970855,0.577552731,0.421841926,0.578853797,0.440223792,0.591784701,0.76143546,0.498255039,0.382809939,0.526221918,0.559908719,0.538046487,0.727734889,0.581649363,0.583437694,0.771735763,0.6672109,0.426465635,0.639465094,0.361282451,0.555986803,0.495610041,0.550302144,0.500945669,0.57790583,0.421340282,0.490253549,0.545380114,0.574113014,0.652372673,0.515172651,0.674879605,0.719828956,0.542976234,0.489109896,0.498907144,0.633626496,0.514155605,0.777399774,0.490210612,0.530669822,0.657071713,0.684456069,0.462158375,0.537455378,0.513856593,0.480689364
Katarina,0.54047019,0.611477432,0.446674199,0.464420209,0.559954554,0.804290582,0.578621149,0.492792621,0.545091657,0.593244275,0.628409796,0.552685744,0.638721616,0.615831321,0.447029233,0.565147938,0.499559041,0.534587559,0.494912133,0.515092396,0.811334807,0.615483492,0.601960712,0.542417855,0.494933772,0.510515525,0.548834941,0.525027994,0.663814204,0.816733066,0.815855947,0.739859787,0.388721777,0.436055601,0.60124249,0.476701502,0.465135886,0.485423239,0.536351111,0.66386286,0.459996461,0.49946961,0.550923753,0.57046067,0.599631498,0.466086883,0.585980851,0.467194914,0.537854622,0.629299537,0.535136697,0.547833377,0,0.546193631,0.455688988,0.400164879,0.586058494,0.479960545,0.48512776,0.538157579,0.804028125,0.582775822,0.614757212,0.836730297,0.628636086,0.541296848,0.625464646,0.613633801,0.6957932,0.546523831,0.387383332,0.607872611,0.492325648,0.507489797,0.626011537,0.548021081,0.501255188,0.616172897,0.551379395,0.60137967,0.555718849,0.506034965,0.904296884,0.517764346,0.557365019,0.448454884,0.689059847,0.658743924,0.502707614,0.517407412,0.524782023,0.51636011,0.65909835,0.51281125,0.606671192,0.682666216,0.698855551,0.546181143,0.556399446,0.525596324,0.647979812,0.507243994,0.544627486,0.628941369,0.653139444,0.59369479,0.584048,0.533914066,0.534828338,0.678609459,0.709555354,0.613537025,0.584653311,0.67822931,0.528163604,0.465665747,0.497874514,0.472306586,0.546950903,0.528188017,0.728744338,0.497958543,0.496375533,0.363927868,0.415083274,0.650573426,0.649287277,0.480166973,0.507788192,0.654657479,0.621711828,0.573762455,0.522102706,0.426227578,0.67892421,0.454339296,0.760711347,0.587039415,0.475531184,0.505909667,0.693132092,0.52309542,0.578933283,0.609287727,0.651933141
Kayle,0.545091241,0.527079735,0.757368742,0.568569649,0.53534973,0.57627317,0.593314789,0.597070307,0.523921242,0.376561548,0.410152869,0.503762471,0.555513817,0.508955724,0.534086739,0.592928511,0.721255679,0.436000099,0.420143256,0.649859317,0.500474836,0.547881496,0.608967134,0.434916377,0.493549215,0.54669772,0.527292154,0.556768912,0.496033051,0.517815798,0.611586738,0.575676884,0.6064115,0.428925398,0.66439877,0.525428652,0.573894297,0.514742534,0.513553578,0.613273926,0.548360719,0.468717294,0.598518369,0.605311007,0.699023366,0.540180078,0.528721789,0.529498585,0.584949921,0.553933399,0.492886022,0.511247786,0.546193631,0,0.368178891,0.610147633,0.408214918,0.448084228,0.479748314,0.59529307,0.46803161,0.461144828,0.553444204,0.633666537,0.725219347,0.455322933,0.443181105,0.402899632,0.586473715,0.566654922,0.356589665,0.546706551,0.73606832,0.578020675,0.503716712,0.607301196,0.581095623,0.524063113,0.424162342,0.517043368,0.431627871,0.563494141,0.427573696,0.361797699,0.605845981,0.5672601,0.51708519,0.537290705,0.148682049,0.504320854,0.440903407,0.50244272,0.561930231,0.521822184,0.699752066,0.655538585,0.459230948,0.604356157,0.432055445,0.597850126,0.40882178,0.577904225,0.429485849,0.816533136,0.586317182,0.608651769,0.463712139,0.736724348,0.499769906,0.655550868,0.627325481,0.612801124,0.553966227,0.492007883,0.561228392,0.55527799,0.558195917,0.432119898,0.311352964,0.768523924,0.7916242,0.43375946,0.548360526,0.33326053,0.43350404,0.646384326,0.620241267,0.506383048,0.504152065,0.557390129,0.65014227,0.667055845,0.446369314,0.476450855,0.58789836,0.597651752,0.496625391,0.81465956,0.531282639,0.472905626,0.564842972,0.548284946,0.606933161,0.469194039,0.471052686
Kayn,0.390748207,0.57956128,0.421816693,0.492944301,0.62044546,0.590367345,0.537094355,0.543427056,0.527754232,0.498443841,0.42164331,0.518603655,0.4629068,0.404789553,0.508611494,0.542735261,0.451673607,0.57174181,0.511832545,0.531700791,0.670086108,0.63256676,0.503277044,0.590131288,0.395925433,0.752819817,0.437919773,0.43080403,0.327846668,0.477651805,0.460761811,0.520823632,0.638904483,0.474978605,0.537900806,0.399978584,0.672629118,0.450817465,0.575111102,0.490094266,0.626659178,0.488843959,0.684327731,0.560906483,0.418278387,0.537384591,0.530182834,0.508878295,0.5,0.533596783,0.623692943,0.561875881,0.455688988,0.368178891,0,0.539169436,0.566409941,0.617292253,0.649965295,0.498391306,0.514188833,0.684509869,0.461614008,0.465685893,0.42819436,0.515665071,0.47727392,0.653673848,0.577434495,0.625454902,0.643257487,0.471825123,0.458393428,0.494800566,0.407208224,0.594421122,0.436857311,0.496512265,0.678445847,0.489809553,0.690402258,0.679109278,0.414615726,0.558901478,0.621614916,0.520336873,0.439168285,0.611445342,0.507365327,0.561036773,0.511655639,0.905236207,0.486545873,0.662404461,0.403133402,0.505856965,0.449878101,0.523813945,0.505831199,0.64982806,0.54332678,0.489227428,0.538439802,0.43943791,0.460793717,0.461141038,0.558450034,0.462859872,0.594831124,0.648412429,0.484064316,0.441449328,0.619133922,0.55486346,0.582283933,0.496426636,0.471044743,0.459193203,0.559842812,0.385860487,0.496047427,0.50529094,0.373571317,0.49895232,0.546730992,0.504294792,0.555768745,0.386423083,0.621717885,0.591350144,0.462347066,0.558982078,0.737561553,0.541962123,0.45755604,0.555641576,0.442596912,0.58167463,0.508618784,0.643206762,0.539648819,0.486180535,0.527148845,0.581356452,0.50806637
Kennen,0.643760953,0.676408646,0.584926687,0.488936086,0.510409511,0.709282556,0.620655746,0.541472639,0.518410258,0.519851966,0.319709046,0.507136637,0.504454702,0.513881524,0.497017992,0.465829744,0.47373159,0.59444394,0.768619033,0.606906741,0.651243928,0.3833911,0.510594223,0.631225982,0.553619543,0.453221215,0.382506527,0.495221377,0.471961465,0.568097265,0.371015542,0.826324268,0.808445496,0.591320551,0.442796279,0.592152564,0.483478979,0.577438761,0.517504858,0.680648221,0.503922903,0.519233142,0.441275446,0.545395683,0.522716081,0.638840714,0.435968937,0.444820498,0.575706912,0.701061806,0.627033925,0.586862791,0.400164879,0.610147633,0.539169436,0,0.377033732,0.420546123,0.504730433,0.593050059,0.446117995,0.453959423,0.461678898,0.414061401,0.665251797,0.572546111,0.403176471,0.529158995,0.705995669,0.699627358,0.573314777,0.481104221,0.740339517,0.482480127,0.45270206,0.783738641,0.413165899,0.624012672,0.661844124,0.466104683,0.441079029,0.559455444,0.498858306,0.600523963,0.750192862,0.677186254,0.596314781,0.441374258,0.61600638,0.415694577,0.448532583,0.405683257,0.446492913,0.635743316,0.59451237,0.641829637,0.486125741,0.529030832,0.632629405,0.520836843,0.487441738,0.383211639,0.489684225,0.378525823,0.551065632,0.526499068,0.538520052,0.5395518,0.591438223,0.547746688,0.389629162,0.515495421,0.505652286,0.65572419,0.709796231,0.68464915,0.432868592,0.372056011,0.389159069,0.487743491,0.371617286,0.440975145,0.496077113,0.67570892,0.518442144,0.658401068,0.606769232,0.614227181,0.553117862,0.621004546,0.555316585,0.702375411,0.612204083,0.547519515,0.329869501,0.602899995,0.602420261,0.740470218,0.501938567,0.622467949,0.56433552,0.553043591,0.659853853,0.587132633,0.523883436
Kha'Zix,0.615704505,0.512909554,0.446486118,0.508924898,0.435754641,0.628154153,0.503691749,0.467231447,0.471736265,0.609975476,0.542461245,0.462930209,0.526880374,0.52337461,0.499203641,0.466151038,0.454806179,0.513992945,0.445187954,0.576296284,0.647733568,0.646728058,0.501620959,0.650994433,0.546991776,0.681210471,0.499508805,0.630733535,0.518715303,0.534457149,0.458200115,0.527263133,0.516205719,0.388999555,0.590734444,0.61579984,0.763354816,0.578446258,0.632924517,0.417444304,0.546729464,0.500469185,0.724842013,0.476494738,0.521380653,0.465103931,0.468309143,0.513271924,0.5,0.534132578,0.781765403,0.526809317,0.586058494,0.408214918,0.566409941,0.377033732,0,0.953958419,0.553207901,0.499204275,0.544639215,0.720242772,0.523571593,0.455581261,0.458345987,0.415210836,0.588184215,0.667134513,0.618939872,0.528055826,0.561847448,0.522643434,0.486503919,0.536118684,0.578147887,0.537727664,0.567005255,0.410040233,0.643587239,0.709403724,0.782298817,0.664914061,0.554790524,0.465985383,0.684609558,0.385497488,0.642491215,0.56070104,0.546089632,0.439261892,0.761371986,0.877018233,0.388260706,0.676673588,0.603015653,0.6014052,0.521202991,0.47650221,0.483161809,0.452396794,0.704979249,0.449590033,0.560377728,0.565934056,0.454858788,0.537208271,0.418530016,0.544509842,0.441944211,0.629994478,0.53854614,0.572883507,0.595321123,0.549834947,0.50295932,0.581178657,0.527320935,0.547798079,0.646578469,0.546656612,0.467825342,0.769716618,0.602263118,0.587854764,0.464450259,0.506516911,0.5259424,0.577506373,0.528330312,0.449436622,0.503265605,0.473747178,0.472798337,0.469623995,0.449024986,0.566192247,0.476432073,0.478856325,0.503844217,0.664099849,0.597734422,0.624279419,0.50872787,0.553244884,0.486057683
Kindred,0.457326415,0.59138084,0.520872509,0.467163366,0.747701558,0.602532591,0.540019298,0.470828409,0.460936706,0.533901331,0.453947384,0.443791479,0.495917832,0.49655473,0.530269504,0.503989891,0.539027796,0.462935204,0.457039936,0.494426828,0.453857213,0.708499059,0.492982866,0.618414586,0.49802677,0.531742504,0.464916517,0.624618259,0.574561125,0.408419097,0.412704253,0.51554119,0.493706273,0.470699564,0.602570293,0.486152878,0.692031985,0.49439657,0.600579107,0.508214225,0.716264986,0.469520911,0.622250516,0.630310814,0.529060615,0.46375235,0.455824463,0.600322534,0.406641908,0.556451596,0.665553745,0.495427052,0.479960545,0.448084228,0.617292253,0.420546123,0.953958419,0,0.44914169,0.447436925,0.422625385,0.681430194,0.494566181,0.411248526,0.504917041,0.418037048,0.589705514,0.585640816,0.534441248,0.539990334,0.561091959,0.383179425,0.421795824,0.581781413,0.490785544,0.560209535,0.563891524,0.462664449,0.559996824,0.678086051,0.700995247,0.704241859,0.424999658,0.449820606,0.588313929,0.474174665,0.523608882,0.456012858,0.50205965,0.469131639,0.871809292,0.716908356,0.486946552,0.560568612,0.491501448,0.472633704,0.446002444,0.463187915,0.445900089,0.574002995,0.59791757,0.461136452,0.68483794,0.478546322,0.45933733,0.374375114,0.463731664,0.439603481,0.50352307,0.516681299,0.485276007,0.530541711,0.615331643,0.462436604,0.516690902,0.462335936,0.497999278,0.56928001,0.71006738,0.419474117,0.480981077,0.523818265,0.539279271,0.537340527,0.621835594,0.522411878,0.466630188,0.496209134,0.908006413,0.470668686,0.547750265,0.464518,0.728686716,0.609068133,0.473852561,0.676687201,0.35835786,0.506153036,0.532995293,0.751862876,0.511762833,0.541468008,0.564105028,0.518142707,0.532476121
Kled,0.576319981,0.721824562,0.515436125,0.475902301,0.563433783,0.569505235,0.679985467,0.511332788,0.442456296,0.634608499,0.416859254,0.41462954,0.44161823,0.627130994,0.512570159,0.506822871,0.411609396,0.509594684,0.4896618,0.702900846,0.68163066,0.638352693,0.496745179,0.507372742,0.520759082,0.573780988,0.456963241,0.519593263,0.289604257,0.606414594,0.458595987,0.678163639,0.862817545,0.494064333,0.563309591,0.538693735,0.49997854,0.610606033,0.40879234,0.399069316,0.455090202,0.47086401,0.494017505,0.638084623,0.415794078,0.550157794,0.427402345,0.5429128,0.561969405,0.508556267,0.538586358,0.548612548,0.48512776,0.479748314,0.649965295,0.504730433,0.553207901,0.44914169,0,0.559732276,0.577337477,0.588591634,0.481402423,0.58988461,0.477084119,0.57080907,0.469199713,0.722564708,0.597967134,0.572233377,0.559345557,0.422665392,0.587811508,0.510562928,0.481340579,0.529813805,0.492033804,0.613951949,0.689269909,0.775533229,0.465786059,0.512396049,0.405842913,0.904211197,0.502764903,0.665985835,0.498435464,0.588859826,0.689684143,0.518618601,0.389438393,0.643315929,0.629996982,0.678116254,0.703417363,0.657498224,0.409163771,0.541380739,0.46342556,0.676155827,0.455742977,0.753631606,0.442751244,0.631897309,0.69382278,0.521345835,0.429886277,0.594971967,0.470629123,0.675643566,0.399044877,0.526402382,0.558560719,0.708231623,0.683117729,0.639547243,0.522845683,0.426781511,0.447486282,0.588856717,0.407686384,0.502881559,0.492105661,0.580850816,0.501317411,0.610020754,0.550994803,0.456917076,0.571649221,0.57128049,0.561189822,0.544857496,0.574973211,0.533997945,0.492318224,0.38915423,0.544522383,0.658380494,0.516529273,0.568903613,0.661122797,0.498945948,0.530178483,0.50240371,0.465083705
Kog'Maw,0.519101735,0.526483352,0.534897013,0.562085035,0.506434776,0.528210571,0.552530732,0.681250469,0.674454706,0.492617391,0.51661087,0.435042048,0.434988389,0.552894395,0.557117184,0.806224064,0.438210648,0.57059406,0.496782606,0.580750408,0.511309373,0.575199978,1.024658431,0.522501219,0.496174224,0.498391306,0.589257748,0.470614326,0.43730012,0.538343772,0.614063487,0.59316124,0.569271773,0.449505501,0.585051627,0.501608694,0.494643914,0.704522279,0.494714762,0.547765031,0.498794725,0.547214615,0.503033483,0.510126651,0.451833978,0.578029456,0.587637955,0.449225471,0.798968376,0.473622802,0.49416851,0.527355386,0.538157579,0.59529307,0.498391306,0.593050059,0.499204275,0.447436925,0.559732276,0,0.593944693,0.516068259,0.424865124,0.56363494,0.602039577,0.534897919,0.515165876,0.477873639,0.535101732,0.458261119,0.479446327,0.72007016,0.569828975,0.561120383,0.440354835,0.413589265,0.550195006,0.551835224,0.503825782,0.469978656,0.492502384,0.451480139,0.552754076,0.499340696,0.565402172,0.407449521,0.534115127,0.547313034,0.418732641,0.551228574,0.49743501,0.503089043,0.436189355,0.493483238,0.598769632,0.506848695,0.541378332,0.510403309,0.618638237,0.445812345,0.50746183,0.524946688,0.488064142,0.479559022,0.504662255,0.638498362,0.41810408,0.443744345,0.472678096,0.569781227,0.54396549,0.577157076,0.565703321,0.547240762,0.47789902,0.552063109,0.541641124,0.265588808,0.506066957,0.494361914,0.535620108,0.400551168,0.50120527,0.502196188,0.266786775,0.511339404,0.645602261,0.465758806,0.500813423,0.546382468,0.455850085,0.546582574,0.489723163,0.82175272,0.518581387,0.497704534,0.580345357,0.569926484,0.455836867,0.561787439,0.534284535,0.450614824,0.438936839,0.548330481,0.434914113
LeBlanc,0.398563692,0.442356076,0.624110043,0.597636633,0.376838533,0.55097879,0.447519745,0.521196688,0.582644026,0.554221546,0.930406705,0.491845911,0.570380799,0.608680431,0.538502281,0.582375061,0.440889203,0.600022366,0.310937951,0.599467464,0.595502679,0.614824559,0.587038127,0.465515691,0.564058939,0.489493079,0.684227899,0.535654465,0.55985803,0.549911894,0.94617866,0.741775973,0.45596034,0.485383399,0.512964028,0.512578371,0.503790116,0.456129959,0.529771709,0.781614313,0.458549472,0.579105947,0.54017293,0.486821006,0.593556004,0.506011177,0.632317115,0.395671261,0.56733096,0.604740756,0.537219334,0.692192046,0.804028125,0.46803161,0.514188833,0.446117995,0.544639215,0.422625385,0.577337477,0.593944693,0,0.40159367,0.540996081,0.905355132,0.69745881,0.631523076,0.815778111,0.603071465,0.535458012,0.529030367,0.506944354,0.816208752,0.571926133,0.624177004,0.637906032,0.563434856,0.682478005,0.618970314,0.573908803,0.331707767,0.480402919,0.60537208,0.788479435,0.557868654,0.536918862,0.659665064,0.538585671,0.653717209,0.554922375,0.659095872,0.541199509,0.547415486,0.4543065,0.603925084,0.698164421,0.447580669,0.851982925,0.524443035,0.585599704,0.475416608,0.572860756,0.700164671,0.49760132,0.548272022,0.524109016,0.61086643,0.426151572,0.617587034,0.445994497,0.423986446,0.923576188,0.652828496,0.719130958,0.72088185,0.161563192,0.439477457,0.72137189,0.559266779,0.439195993,0.513710818,0.618612737,0.484311881,0.590230005,0.351353212,0.403656529,0.648667744,0.923870196,0.553552179,0.44354875,0.570912085,0.520862701,0.665940643,0.563597391,0.404234259,0.825433627,0.432131012,0.70905817,0.591468468,0.561179718,0.595177561,0.689194282,0.584135785,0.34594074,0.504878625,0.427996317
Lee Sin,0.435974377,0.62106619,0.34322996,0.400876728,0.856235792,0.692146812,0.539912808,0.476852476,0.540622484,0.626288157,0.423657567,0.591412858,0.563623545,0.459105939,0.529971667,0.489350051,0.596202627,0.632190853,0.525715642,0.582813485,0.741772129,0.525526213,0.467267614,0.438431349,0.728658409,0.535479272,0.422657281,0.703183347,0.510593838,0.567981217,0.354238541,0.64061344,0.550225475,0.384074188,0.823244207,0.707884288,0.627936498,0.582946556,0.477112524,0.303535566,0.478785798,0.485765264,0.850263749,0.740385332,0.447040852,0.530687451,0.551397543,0.385998624,0.5,0.525459384,0.490903998,0.570981529,0.582775822,0.461144828,0.684509869,0.453959423,0.720242772,0.681430194,0.588591634,0.516068259,0.40159367,0,0.587961326,0.395738179,0.343748916,0.473278136,0.494309131,0.600072824,0.701175112,0.6499949,0.373474529,0.504544828,0.420766496,0.481890436,0.525611476,0.52126163,0.50948464,0.374377554,0.725895486,0.74690986,0.504577005,0.622257194,0.456823739,0.581389555,0.666807491,0.554765066,0.564635378,0.883829608,0.582255016,0.49630296,0.622526146,0.862064565,0.362419529,0.726349388,0.598236785,0.495683096,0.287794491,0.716519482,0.571237753,0.655146565,0.429707964,0.562273269,0.263126863,0.617807609,0.431558473,0.461017824,0.636563689,0.631004586,0.460237214,0.603011898,0.473973949,0.407848255,0.643925758,0.481301436,0.711205793,0.487430572,0.51034763,0.482529003,0.58374815,0.473364503,0.505254223,0.751466062,0.401474813,0.487319604,0.477272462,0.523144743,0.460773977,0.527923429,0.884331385,0.497264038,0.584028014,0.552664545,0.316147468,0.467890674,0.407687101,0.615497666,0.406283874,0.596500822,0.505348922,0.523434602,0.593360217,0.608254644,0.664847561,0.545772485,0.626290628
Leona,0.583630035,0.461334494,0.495246575,0.347893808,0.53269659,0.552067528,0.377115734,0.464043457,0.36290971,0.453489964,0.561345133,0.79623334,1.036129037,0.706388854,0.736055681,0.448429924,0.56466646,0.521498588,0.411094193,0.516584009,0.547197933,0.475612351,0.484718738,0.44529446,0.537749002,0.618918294,0.450346953,0.652309694,0.506430187,0.56181779,0.444817537,0.531965501,0.541114389,0.477979904,0.520969372,0.573081561,0.528510387,0.474174609,0.546433607,0.574854692,0.448104625,0.742461678,0.539987663,0.509332705,0.583117629,0.409774201,0.391497885,0.548218077,0.448568915,0.639270702,0.463370512,0.598246206,0.614757212,0.553444204,0.461614008,0.461678898,0.523571593,0.494566181,0.481402423,0.424865124,0.540996081,0.587961326,0,0.569928889,0.555145731,0.665626694,0.451026272,0.536243733,0.398727385,0.477930966,0.494278332,0.3531218,0.588749127,0.643856216,1.206213645,0.44874383,0.814200223,0.487569266,0.513088337,0.596252255,0.439626611,0.61818601,0.686752459,0.463784224,0.55266291,0.441043036,0.56972158,0.771007826,0.384985876,0.826666985,0.469063301,0.603759645,0.525689025,0.411342546,0.577292904,0.578409344,0.644263819,0.634154181,0.695631385,0.500095654,0.735135364,0.471285557,0.461188876,0.504093486,0.529371954,0.510448613,0.894736033,0.768617383,0.711811491,0.523243859,0.605817867,0.317465034,0.511147469,0.661606952,0.623692468,0.378304273,1.039481099,0.507992323,0.538854134,0.542933291,0.521704223,0.540134953,0.463291108,0.472280557,0.456739695,0.405377084,0.492696417,0.652856336,0.524180667,0.528584569,0.552758306,0.419121893,0.35982232,0.469442465,0.653245496,0.468254934,0.541099319,0.441345821,0.481120423,0.487196455,0.580288277,0.480595406,0.879846132,0.465119968,0.850493333
