WhoAmI,,Position,,Against,WinRate
Karthus,",",Jungle,"Karthus,Jungle",Taliyah,50.52
Karthus,",",Jungle,"Karthus,Jungle",Sejuani,50.59
Karthus,",",Jungle,"Karthus,Jungle",Hecarim,54.76
Karthus,",",Jungle,"Karthus,Jungle",Dr. Mundo,45.33
Karthus,",",Jungle,"Karthus,Jungle",Rengar,60.38
Kayn,",",Jungle,"Kayn,Jungle",Lee Sin,50.86
Kayn,",",Jungle,"Kayn,Jungle",Ekko,47.89
Kayn,",",Jungle,"Kayn,Jungle",Elise,50.85
Kayn,",",Jungle,"Kayn,Jungle",Jarvan IV,51.87
Kayn,",",Jungle,"Kayn,Jungle",Zac,49.72
Kayn,",",Jungle,"Kayn,Jungle",Master Yi,42.54
Kayn,",",Jungle,"Kayn,Jungle",Nidalee,46.81
Kayn,",",Jungle,"Kayn,Jungle",Rek'Sai,45.95
Kayn,",",Jungle,"Kayn,Jungle",Olaf,50.94
Kayn,",",Jungle,"Kayn,Jungle",Shaco,50.32
Kayn,",",Jungle,"Kayn,Jungle",Xin Zhao,52.33
Kayn,",",Jungle,"Kayn,Jungle",Gragas,57.45
Kayn,",",Jungle,"Kayn,Jungle",Nocturne,49.42
Kayn,",",Jungle,"Kayn,Jungle",Kha'Zix,49.41
Kayn,",",Jungle,"Kayn,Jungle",Shyvana,46.64
Kayn,",",Jungle,"Kayn,Jungle",Evelynn,49.36
Kayn,",",Jungle,"Kayn,Jungle",Warwick,44.74
Kayn,",",Jungle,"Kayn,Jungle",Graves,49.77
Kayn,",",Jungle,"Kayn,Jungle",Kindred,41.85
Kayn,",",Jungle,"Kayn,Jungle",Vi,48.91
Kayn,",",Jungle,"Kayn,Jungle",Amumu,52.25
Kayn,",",Jungle,"Kayn,Jungle",Jax,51.76
Kayn,",",Jungle,"Kayn,Jungle",Rammus,42.35
Kayn,",",Jungle,"Kayn,Jungle",Nunu & Willump,52.35
Kayn,",",Jungle,"Kayn,Jungle",Karthus,49.06
Kayn,",",Jungle,"Kayn,Jungle",Sejuani,59.85
Kayn,",",Jungle,"Kayn,Jungle",Hecarim,56.39
Kayn,",",Jungle,"Kayn,Jungle",Dr. Mundo,52.71
Kayn,",",Jungle,"Kayn,Jungle",Taliyah,49.04
Kayn,",",Jungle,"Kayn,Jungle",Pantheon,59.14
Kayn,",",Jungle,"Kayn,Jungle",Diana,61.04
Kayn,",",Jungle,"Kayn,Jungle",Trundle,50.00
Kayn,",",Jungle,"Kayn,Jungle",Qiyana,71.64
Kayn,",",Jungle,"Kayn,Jungle",Fiddlesticks,54.24
Kayn,",",Jungle,"Kayn,Jungle",Rengar,52.63
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Lee Sin,49.54
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Ekko,48.15
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Elise,44.46
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Jarvan IV,49.80
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Master Yi,49.25
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Zac,45.49
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Nidalee,48.25
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Xin Zhao,44.38
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Rek'Sai,51.10
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Shaco,48.60
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Olaf,51.76
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Gragas,54.27
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Nocturne,50.87
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Kayn,50.59
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Graves,48.00
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Evelynn,51.81
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Shyvana,50.41
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Vi,50.00
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Warwick,43.96
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Kindred,50.99
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Karthus,44.89
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Nunu & Willump,41.28
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Amumu,52.35
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Jax,54.27
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Hecarim,59.49
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Rammus,50.00
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Taliyah,50.88
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Dr. Mundo,55.56
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Rengar,47.92
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Sejuani,57.78
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Pantheon,53.75
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Qiyana,61.25
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Camille,51.28
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Trundle,48.72
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Diana,41.56
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Sylas,57.14
Kha'Zix,",",Jungle,"Kha'Zix,Jungle",Fiddlesticks,47.27
Kindred,",",Jungle,"Kindred,Jungle",Lee Sin,51.40
Kindred,",",Jungle,"Kindred,Jungle",Ekko,46.88
Kindred,",",Jungle,"Kindred,Jungle",Elise,47.81
Kindred,",",Jungle,"Kindred,Jungle",Jarvan IV,54.68
Kindred,",",Jungle,"Kindred,Jungle",Zac,48.95
Kindred,",",Jungle,"Kindred,Jungle",Master Yi,45.85
Kindred,",",Jungle,"Kindred,Jungle",Nidalee,51.38
Kindred,",",Jungle,"Kindred,Jungle",Rek'Sai,53.20
Kindred,",",Jungle,"Kindred,Jungle",Shaco,46.04
Kindred,",",Jungle,"Kindred,Jungle",Olaf,47.45
Kindred,",",Jungle,"Kindred,Jungle",Gragas,51.18
Kindred,",",Jungle,"Kindred,Jungle",Xin Zhao,48.18
Kindred,",",Jungle,"Kindred,Jungle",Kha'Zix,49.01
Kindred,",",Jungle,"Kindred,Jungle",Nocturne,54.73
Kindred,",",Jungle,"Kindred,Jungle",Shyvana,54.74
Kindred,",",Jungle,"Kindred,Jungle",Graves,45.50
Kindred,",",Jungle,"Kindred,Jungle",Kayn,58.15
Kindred,",",Jungle,"Kindred,Jungle",Evelynn,54.40
Kindred,",",Jungle,"Kindred,Jungle",Warwick,50.30
Kindred,",",Jungle,"Kindred,Jungle",Karthus,49.07
Kindred,",",Jungle,"Kindred,Jungle",Vi,50.35
Kindred,",",Jungle,"Kindred,Jungle",Nunu & Willump,47.01
Kindred,",",Jungle,"Kindred,Jungle",Amumu,51.91
Kindred,",",Jungle,"Kindred,Jungle",Jax,51.16
Kindred,",",Jungle,"Kindred,Jungle",Rammus,48.70
Kindred,",",Jungle,"Kindred,Jungle",Hecarim,45.61
Kindred,",",Jungle,"Kindred,Jungle",Dr. Mundo,55.56
Kindred,",",Jungle,"Kindred,Jungle",Sejuani,50.55
Kindred,",",Jungle,"Kindred,Jungle",Taliyah,43.82
Kindred,",",Jungle,"Kindred,Jungle",Pantheon,51.43
Kindred,",",Jungle,"Kindred,Jungle",Trundle,48.44
Kindred,",",Jungle,"Kindred,Jungle",Diana,50.00
Kindred,",",Jungle,"Kindred,Jungle",Qiyana,62.96
Kindred,",",Jungle,"Kindred,Jungle",Camille,52.83
Kled,",",Jungle,"Kled,Jungle",Lee Sin,48.10
Lee Sin,",",Jungle,"Lee Sin,Jungle",Elise,47.31
Lee Sin,",",Jungle,"Lee Sin,Jungle",Ekko,46.46
Lee Sin,",",Jungle,"Lee Sin,Jungle",Jarvan IV,48.30
Lee Sin,",",Jungle,"Lee Sin,Jungle",Zac,47.03
Lee Sin,",",Jungle,"Lee Sin,Jungle",Master Yi,47.52
Lee Sin,",",Jungle,"Lee Sin,Jungle",Rek'Sai,47.46
Lee Sin,",",Jungle,"Lee Sin,Jungle",Nidalee,48.64
Lee Sin,",",Jungle,"Lee Sin,Jungle",Gragas,49.56
Lee Sin,",",Jungle,"Lee Sin,Jungle",Olaf,47.47
Lee Sin,",",Jungle,"Lee Sin,Jungle",Xin Zhao,47.48
Lee Sin,",",Jungle,"Lee Sin,Jungle",Shaco,46.96
Lee Sin,",",Jungle,"Lee Sin,Jungle",Nocturne,50.02
Lee Sin,",",Jungle,"Lee Sin,Jungle",Graves,47.62
Lee Sin,",",Jungle,"Lee Sin,Jungle",Kha'Zix,50.46
Lee Sin,",",Jungle,"Lee Sin,Jungle",Warwick,44.94
Lee Sin,",",Jungle,"Lee Sin,Jungle",Shyvana,46.51
Lee Sin,",",Jungle,"Lee Sin,Jungle",Vi,45.61
Lee Sin,",",Jungle,"Lee Sin,Jungle",Kayn,49.14
Lee Sin,",",Jungle,"Lee Sin,Jungle",Evelynn,49.67
Lee Sin,",",Jungle,"Lee Sin,Jungle",Kindred,48.60
Lee Sin,",",Jungle,"Lee Sin,Jungle",Jax,51.11
Lee Sin,",",Jungle,"Lee Sin,Jungle",Nunu & Willump,46.29
Lee Sin,",",Jungle,"Lee Sin,Jungle",Amumu,46.69
Lee Sin,",",Jungle,"Lee Sin,Jungle",Rammus,47.38
Lee Sin,",",Jungle,"Lee Sin,Jungle",Karthus,45.05
Lee Sin,",",Jungle,"Lee Sin,Jungle",Hecarim,49.81
Lee Sin,",",Jungle,"Lee Sin,Jungle",Taliyah,49.84
Lee Sin,",",Jungle,"Lee Sin,Jungle",Sejuani,49.82
Lee Sin,",",Jungle,"Lee Sin,Jungle",Dr. Mundo,48.44
Lee Sin,",",Jungle,"Lee Sin,Jungle",Pantheon,51.18
Lee Sin,",",Jungle,"Lee Sin,Jungle",Trundle,47.15
Lee Sin,",",Jungle,"Lee Sin,Jungle",Qiyana,62.01
Lee Sin,",",Jungle,"Lee Sin,Jungle",Diana,47.91
Lee Sin,",",Jungle,"Lee Sin,Jungle",Poppy,46.65
Lee Sin,",",Jungle,"Lee Sin,Jungle",Camille,52.28
Lee Sin,",",Jungle,"Lee Sin,Jungle",Rengar,51.07
Lee Sin,",",Jungle,"Lee Sin,Jungle",Fiddlesticks,52.36
Lee Sin,",",Jungle,"Lee Sin,Jungle",Sylas,50.37
Lee Sin,",",Jungle,"Lee Sin,Jungle",Ivern,47.41
Malphite,",",Jungle,"Malphite,Jungle",Lee Sin,49.30
Malphite,",",Jungle,"Malphite,Jungle",Ekko,34.75
Malphite,",",Jungle,"Malphite,Jungle",Elise,41.35
Malphite,",",Jungle,"Malphite,Jungle",Jarvan IV,41.30
Malphite,",",Jungle,"Malphite,Jungle",Master Yi,33.33
Malphite,",",Jungle,"Malphite,Jungle",Zac,43.24
Maokai,",",Jungle,"Maokai,Jungle",Lee Sin,50.37
Maokai,",",Jungle,"Maokai,Jungle",Elise,61.29
Master Yi,",",Jungle,"Master Yi,Jungle",Lee Sin,52.48
Master Yi,",",Jungle,"Master Yi,Jungle",Ekko,51.67
Master Yi,",",Jungle,"Master Yi,Jungle",Elise,49.69
Master Yi,",",Jungle,"Master Yi,Jungle",Jarvan IV,54.17
Master Yi,",",Jungle,"Master Yi,Jungle",Zac,50.28
Master Yi,",",Jungle,"Master Yi,Jungle",Rammus,53.69
Master Yi,",",Jungle,"Master Yi,Jungle",Jax,53.50
Master Yi,",",Jungle,"Master Yi,Jungle",Nidalee,54.00
Master Yi,",",Jungle,"Master Yi,Jungle",Rek'Sai,49.59
Master Yi,",",Jungle,"Master Yi,Jungle",Shaco,48.44
Master Yi,",",Jungle,"Master Yi,Jungle",Xin Zhao,53.21
Master Yi,",",Jungle,"Master Yi,Jungle",Olaf,52.37
Master Yi,",",Jungle,"Master Yi,Jungle",Nocturne,52.70
Master Yi,",",Jungle,"Master Yi,Jungle",Gragas,55.98
Master Yi,",",Jungle,"Master Yi,Jungle",Kha'Zix,50.75
Master Yi,",",Jungle,"Master Yi,Jungle",Shyvana,53.47
Master Yi,",",Jungle,"Master Yi,Jungle",Warwick,50.77
Master Yi,",",Jungle,"Master Yi,Jungle",Vi,49.64
Master Yi,",",Jungle,"Master Yi,Jungle",Kayn,57.46
Master Yi,",",Jungle,"Master Yi,Jungle",Evelynn,49.91
Master Yi,",",Jungle,"Master Yi,Jungle",Amumu,45.61
Master Yi,",",Jungle,"Master Yi,Jungle",Graves,50.40
Master Yi,",",Jungle,"Master Yi,Jungle",Kindred,54.15
Master Yi,",",Jungle,"Master Yi,Jungle",Hecarim,59.43
Master Yi,",",Jungle,"Master Yi,Jungle",Nunu & Willump,50.84
Master Yi,",",Jungle,"Master Yi,Jungle",Karthus,51.29
Master Yi,",",Jungle,"Master Yi,Jungle",Dr. Mundo,52.63
Master Yi,",",Jungle,"Master Yi,Jungle",Sejuani,57.55
Master Yi,",",Jungle,"Master Yi,Jungle",Taliyah,59.07
Master Yi,",",Jungle,"Master Yi,Jungle",Pantheon,59.02
Master Yi,",",Jungle,"Master Yi,Jungle",Trundle,54.95
Master Yi,",",Jungle,"Master Yi,Jungle",Diana,61.19
Master Yi,",",Jungle,"Master Yi,Jungle",Qiyana,61.54
Master Yi,",",Jungle,"Master Yi,Jungle",Fiddlesticks,55.35
Master Yi,",",Jungle,"Master Yi,Jungle",Camille,61.59
Master Yi,",",Jungle,"Master Yi,Jungle",Poppy,53.33
Master Yi,",",Jungle,"Master Yi,Jungle",Rengar,55.22
Master Yi,",",Jungle,"Master Yi,Jungle",Sylas,57.85
Master Yi,",",Jungle,"Master Yi,Jungle",Ivern,53.45
Mordekaiser,",",Jungle,"Mordekaiser,Jungle",Lee Sin,39.29
Nasus,",",Jungle,"Nasus,Jungle",Lee Sin,36.23
Nidalee,",",Jungle,"Nidalee,Jungle",Lee Sin,51.36
Nidalee,",",Jungle,"Nidalee,Jungle",Elise,48.90
Nidalee,",",Jungle,"Nidalee,Jungle",Ekko,47.81
Nidalee,",",Jungle,"Nidalee,Jungle",Jarvan IV,51.02
Nidalee,",",Jungle,"Nidalee,Jungle",Zac,47.81
Nidalee,",",Jungle,"Nidalee,Jungle",Master Yi,46.00
Nidalee,",",Jungle,"Nidalee,Jungle",Rek'Sai,52.52
Nidalee,",",Jungle,"Nidalee,Jungle",Shaco,49.27
Nidalee,",",Jungle,"Nidalee,Jungle",Olaf,50.50
Nidalee,",",Jungle,"Nidalee,Jungle",Xin Zhao,54.45
Nidalee,",",Jungle,"Nidalee,Jungle",Gragas,53.14
Nidalee,",",Jungle,"Nidalee,Jungle",Shyvana,43.82
Nidalee,",",Jungle,"Nidalee,Jungle",Nocturne,47.48
Nidalee,",",Jungle,"Nidalee,Jungle",Kha'Zix,51.75
Nidalee,",",Jungle,"Nidalee,Jungle",Kayn,53.19
Nidalee,",",Jungle,"Nidalee,Jungle",Graves,52.85
Nidalee,",",Jungle,"Nidalee,Jungle",Karthus,48.27
Nidalee,",",Jungle,"Nidalee,Jungle",Evelynn,51.21
Nidalee,",",Jungle,"Nidalee,Jungle",Warwick,43.65
Nidalee,",",Jungle,"Nidalee,Jungle",Kindred,48.62
Nidalee,",",Jungle,"Nidalee,Jungle",Nunu & Willump,46.86
Nidalee,",",Jungle,"Nidalee,Jungle",Vi,47.80
Nidalee,",",Jungle,"Nidalee,Jungle",Amumu,43.45
Nidalee,",",Jungle,"Nidalee,Jungle",Hecarim,50.00
Nidalee,",",Jungle,"Nidalee,Jungle",Jax,48.69
Nidalee,",",Jungle,"Nidalee,Jungle",Rammus,47.60
Nidalee,",",Jungle,"Nidalee,Jungle",Taliyah,55.16
Nidalee,",",Jungle,"Nidalee,Jungle",Dr. Mundo,48.37
Nidalee,",",Jungle,"Nidalee,Jungle",Sejuani,44.02
Nidalee,",",Jungle,"Nidalee,Jungle",Qiyana,50.71
Nidalee,",",Jungle,"Nidalee,Jungle",Pantheon,55.97
Nidalee,",",Jungle,"Nidalee,Jungle",Trundle,47.37
Nidalee,",",Jungle,"Nidalee,Jungle",Diana,51.69
Nidalee,",",Jungle,"Nidalee,Jungle",Fiddlesticks,45.30
Nidalee,",",Jungle,"Nidalee,Jungle",Ivern,57.14
Nidalee,",",Jungle,"Nidalee,Jungle",Rengar,50.45
Nidalee,",",Jungle,"Nidalee,Jungle",Poppy,41.05
Nidalee,",",Jungle,"Nidalee,Jungle",Camille,46.32
Nidalee,",",Jungle,"Nidalee,Jungle",Sylas,55.26
Nocturne,",",Jungle,"Nocturne,Jungle",Lee Sin,49.98
Nocturne,",",Jungle,"Nocturne,Jungle",Elise,50.95
Nocturne,",",Jungle,"Nocturne,Jungle",Ekko,43.91
Nocturne,",",Jungle,"Nocturne,Jungle",Jarvan IV,48.29
Nocturne,",",Jungle,"Nocturne,Jungle",Master Yi,47.30
Nocturne,",",Jungle,"Nocturne,Jungle",Zac,49.47
Nocturne,",",Jungle,"Nocturne,Jungle",Shaco,41.42
Nocturne,",",Jungle,"Nocturne,Jungle",Nidalee,52.52
Nocturne,",",Jungle,"Nocturne,Jungle",Olaf,48.14
Nocturne,",",Jungle,"Nocturne,Jungle",Xin Zhao,49.61
Nocturne,",",Jungle,"Nocturne,Jungle",Rek'Sai,53.48
Nocturne,",",Jungle,"Nocturne,Jungle",Warwick,49.66
Nocturne,",",Jungle,"Nocturne,Jungle",Gragas,53.61
Nocturne,",",Jungle,"Nocturne,Jungle",Kha'Zix,49.13
Nocturne,",",Jungle,"Nocturne,Jungle",Vi,46.38
Nocturne,",",Jungle,"Nocturne,Jungle",Evelynn,50.18
Nocturne,",",Jungle,"Nocturne,Jungle",Shyvana,47.97
Nocturne,",",Jungle,"Nocturne,Jungle",Kayn,50.58
Nocturne,",",Jungle,"Nocturne,Jungle",Jax,46.85
Nocturne,",",Jungle,"Nocturne,Jungle",Nunu & Willump,40.63
Nocturne,",",Jungle,"Nocturne,Jungle",Graves,53.64
Nocturne,",",Jungle,"Nocturne,Jungle",Rammus,47.47
Nocturne,",",Jungle,"Nocturne,Jungle",Kindred,45.27
Nocturne,",",Jungle,"Nocturne,Jungle",Hecarim,49.50
Nocturne,",",Jungle,"Nocturne,Jungle",Amumu,48.98
Nocturne,",",Jungle,"Nocturne,Jungle",Karthus,49.06
Nocturne,",",Jungle,"Nocturne,Jungle",Dr. Mundo,46.62
Nocturne,",",Jungle,"Nocturne,Jungle",Taliyah,58.82
Nocturne,",",Jungle,"Nocturne,Jungle",Sejuani,50.79
Nocturne,",",Jungle,"Nocturne,Jungle",Pantheon,53.47
Nocturne,",",Jungle,"Nocturne,Jungle",Trundle,45.26
Nocturne,",",Jungle,"Nocturne,Jungle",Qiyana,70.73
Nocturne,",",Jungle,"Nocturne,Jungle",Diana,48.15
Nocturne,",",Jungle,"Nocturne,Jungle",Fiddlesticks,43.75
Nocturne,",",Jungle,"Nocturne,Jungle",Sylas,52.11
Nocturne,",",Jungle,"Nocturne,Jungle",Rengar,52.38
Nocturne,",",Jungle,"Nocturne,Jungle",Poppy,57.89
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Lee Sin,53.71
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Ekko,47.60
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Elise,52.66
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Jarvan IV,50.09
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Zac,48.68
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Master Yi,49.16
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Nidalee,53.14
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Rek'Sai,50.18
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Shaco,49.79
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Olaf,50.45
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Nocturne,59.38
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Gragas,55.41
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Xin Zhao,47.93
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Kha'Zix,58.72
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Kayn,47.65
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Warwick,45.78
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Amumu,56.02
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Shyvana,49.39
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Vi,44.37
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Graves,55.33
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Evelynn,56.67
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Kindred,52.99
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Karthus,56.80
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Hecarim,55.37
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Jax,57.55
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Rammus,53.06
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Taliyah,40.00
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Sejuani,61.45
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Dr. Mundo,58.02
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Trundle,50.00
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Diana,50.00
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Qiyana,53.85
Nunu & Willump,",",Jungle,"Nunu & Willump,Jungle",Pantheon,49.02
Olaf,",",Jungle,"Olaf,Jungle",Lee Sin,52.53
Olaf,",",Jungle,"Olaf,Jungle",Elise,51.73
Olaf,",",Jungle,"Olaf,Jungle",Ekko,48.09
Olaf,",",Jungle,"Olaf,Jungle",Jarvan IV,52.16
Olaf,",",Jungle,"Olaf,Jungle",Zac,50.81
Olaf,",",Jungle,"Olaf,Jungle",Master Yi,47.63
Olaf,",",Jungle,"Olaf,Jungle",Nidalee,49.50
Olaf,",",Jungle,"Olaf,Jungle",Rek'Sai,49.25
Olaf,",",Jungle,"Olaf,Jungle",Xin Zhao,50.85
Olaf,",",Jungle,"Olaf,Jungle",Shaco,48.89
Olaf,",",Jungle,"Olaf,Jungle",Nocturne,51.86
Olaf,",",Jungle,"Olaf,Jungle",Gragas,54.28
Olaf,",",Jungle,"Olaf,Jungle",Shyvana,50.45
Olaf,",",Jungle,"Olaf,Jungle",Warwick,49.08
Olaf,",",Jungle,"Olaf,Jungle",Kayn,49.06
Olaf,",",Jungle,"Olaf,Jungle",Kha'Zix,48.24
Olaf,",",Jungle,"Olaf,Jungle",Evelynn,48.81
Olaf,",",Jungle,"Olaf,Jungle",Graves,51.20
Olaf,",",Jungle,"Olaf,Jungle",Vi,51.39
Olaf,",",Jungle,"Olaf,Jungle",Amumu,51.75
Olaf,",",Jungle,"Olaf,Jungle",Kindred,52.55
Olaf,",",Jungle,"Olaf,Jungle",Jax,59.59
Olaf,",",Jungle,"Olaf,Jungle",Rammus,51.93
Olaf,",",Jungle,"Olaf,Jungle",Nunu & Willump,49.55
Olaf,",",Jungle,"Olaf,Jungle",Karthus,46.67
Olaf,",",Jungle,"Olaf,Jungle",Hecarim,48.17
Olaf,",",Jungle,"Olaf,Jungle",Dr. Mundo,42.41
Olaf,",",Jungle,"Olaf,Jungle",Taliyah,51.92
Olaf,",",Jungle,"Olaf,Jungle",Sejuani,56.86
Olaf,",",Jungle,"Olaf,Jungle",Trundle,47.58
Olaf,",",Jungle,"Olaf,Jungle",Pantheon,60.16
Olaf,",",Jungle,"Olaf,Jungle",Qiyana,59.09
Olaf,",",Jungle,"Olaf,Jungle",Diana,47.42
Olaf,",",Jungle,"Olaf,Jungle",Rengar,51.09
Olaf,",",Jungle,"Olaf,Jungle",Fiddlesticks,53.75
Olaf,",",Jungle,"Olaf,Jungle",Poppy,57.33
Olaf,",",Jungle,"Olaf,Jungle",Camille,58.57
Olaf,",",Jungle,"Olaf,Jungle",Ivern,53.73
Olaf,",",Jungle,"Olaf,Jungle",Sylas,49.12
Pantheon,",",Jungle,"Pantheon,Jungle",Lee Sin,48.82
Pantheon,",",Jungle,"Pantheon,Jungle",Ekko,45.29
Pantheon,",",Jungle,"Pantheon,Jungle",Elise,46.23
Pantheon,",",Jungle,"Pantheon,Jungle",Jarvan IV,46.94
Pantheon,",",Jungle,"Pantheon,Jungle",Zac,42.92
Pantheon,",",Jungle,"Pantheon,Jungle",Master Yi,40.98
Pantheon,",",Jungle,"Pantheon,Jungle",Nidalee,44.03
Pantheon,",",Jungle,"Pantheon,Jungle",Olaf,39.84
Pantheon,",",Jungle,"Pantheon,Jungle",Shaco,50.83
Pantheon,",",Jungle,"Pantheon,Jungle",Rek'Sai,44.55
Pantheon,",",Jungle,"Pantheon,Jungle",Nocturne,46.53
Pantheon,",",Jungle,"Pantheon,Jungle",Gragas,50.51
Pantheon,",",Jungle,"Pantheon,Jungle",Kayn,40.86
Pantheon,",",Jungle,"Pantheon,Jungle",Xin Zhao,43.48
Pantheon,",",Jungle,"Pantheon,Jungle",Warwick,40.00
Pantheon,",",Jungle,"Pantheon,Jungle",Evelynn,57.95
Pantheon,",",Jungle,"Pantheon,Jungle",Shyvana,54.02
Pantheon,",",Jungle,"Pantheon,Jungle",Kha'Zix,46.25
Pantheon,",",Jungle,"Pantheon,Jungle",Vi,40.26
Pantheon,",",Jungle,"Pantheon,Jungle",Kindred,48.57
Pantheon,",",Jungle,"Pantheon,Jungle",Graves,41.79
Pantheon,",",Jungle,"Pantheon,Jungle",Rammus,46.43
Pantheon,",",Jungle,"Pantheon,Jungle",Jax,52.73
Pantheon,",",Jungle,"Pantheon,Jungle",Amumu,51.85
Pantheon,",",Jungle,"Pantheon,Jungle",Hecarim,44.23
Pantheon,",",Jungle,"Pantheon,Jungle",Nunu & Willump,50.98
Poppy,",",Jungle,"Poppy,Jungle",Lee Sin,53.35
Poppy,",",Jungle,"Poppy,Jungle",Ekko,50.18
Poppy,",",Jungle,"Poppy,Jungle",Elise,50.48
Poppy,",",Jungle,"Poppy,Jungle",Zac,54.08
Poppy,",",Jungle,"Poppy,Jungle",Jarvan IV,48.07
Poppy,",",Jungle,"Poppy,Jungle",Master Yi,46.67
Poppy,",",Jungle,"Poppy,Jungle",Nidalee,58.95
Poppy,",",Jungle,"Poppy,Jungle",Rek'Sai,41.30
Poppy,",",Jungle,"Poppy,Jungle",Olaf,42.67
Poppy,",",Jungle,"Poppy,Jungle",Xin Zhao,57.58
Poppy,",",Jungle,"Poppy,Jungle",Gragas,46.97
Poppy,",",Jungle,"Poppy,Jungle",Shaco,46.77
Poppy,",",Jungle,"Poppy,Jungle",Nocturne,42.11
Poppy,",",Jungle,"Poppy,Jungle",Evelynn,47.17
Qiyana,",",Jungle,"Qiyana,Jungle",Lee Sin,37.99
Qiyana,",",Jungle,"Qiyana,Jungle",Elise,38.96
Qiyana,",",Jungle,"Qiyana,Jungle",Ekko,34.56
Qiyana,",",Jungle,"Qiyana,Jungle",Jarvan IV,36.49
Qiyana,",",Jungle,"Qiyana,Jungle",Zac,42.27
Qiyana,",",Jungle,"Qiyana,Jungle",Master Yi,38.46
Qiyana,",",Jungle,"Qiyana,Jungle",Nidalee,49.29
Qiyana,",",Jungle,"Qiyana,Jungle",Rek'Sai,38.05
Qiyana,",",Jungle,"Qiyana,Jungle",Olaf,40.91
